PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Vit Krejci (37338481),Paul George (37338105),Guerschon Yabusele (37338278),Alperen Sengun (37338065),Stephon Castle (37338477),Josh Hart (37338127),Garrison Mathews (37338609),306.574375,336.5481945695425,49800,100.00%,10000,149900.0%,10000,135.0,$5996.0,NYK 2,ATL 2,opp,1,Rumblephish,0,4611311575
Vit Krejci (37338481),Bogdan Bogdanovic (37338369),Brandon Miller (37338110),Precious Achiuwa (37338518),Daniel Gafford (37338424),Dyson Daniels (37338165),PJ Washington (37338176),Victor Wembanyama (37338018),269.20125,301.6524017826386,49900,100.00%,10000,74900.0%,0,142.64,$2996.0,ATL 3,DAL 2,opp,1,RoyalPain21,2946,4610916094
Stephen Curry (37338062),Quentin Grimes (37338318),Trey Murphy III (37338144),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Bogdan Bogdanovic (37338369),Harrison Barnes (37338459),Victor Wembanyama (37338018),273.64125,306.4011195360627,49400,100.00%,10000,49900.0%,0,114.9,$1996.0,SAS 2,GSW 1,opp,1,RoyalPain21,2947,4610916091
LaMelo Ball (37338029),Quentin Grimes (37338318),Devin Vassell (37338234),Precious Achiuwa (37338518),Rudy Gobert (37338268),Kyrie Irving (37338040),Nickeil Alexander-Walker (37338562),Walker Kessler (37338183),217.17125,244.67472165395392,49800,100.00%,10000,31150.0%,0,63.099999999999994,$1246.0,DAL 2,MIN 2,opp,1,RoyalPain21,2948,4610916100
Russell Westbrook (37338173),Dyson Daniels (37338165),Tristan da Silva (37338374),Precious Achiuwa (37338518),Alperen Sengun (37338065),Devin Vassell (37338234),Cody Martin (37338468),Dejounte Murray (37338096),264.67125000000004,295.09417642103733,49600,100.00%,10000,24900.0%,0,56.82000000000001,$996.0,DEN 1,ATL 1,opp,1,RoyalPain21,2949,4610916090
LaMelo Ball (37338029),Stephon Castle (37338477),Keldon Johnson (37338409),Precious Achiuwa (37338518),Walker Kessler (37338183),Bogdan Bogdanovic (37338369),Jaden McDaniels (37338396),Victor Wembanyama (37338018),266.02125,299.26430118396695,49000,100.00%,10000,18650.0%,0,133.16,$746.0,SAS 3,CHA 1,opp,1,RoyalPain21,2951,4610916109
Keaton Wallace (37338930),Isaiah Collier (37338329),Devin Vassell (37338234),Precious Achiuwa (37338518),Alperen Sengun (37338065),LaMelo Ball (37338029),David Roddy (37338933),Trae Young (37338032),223.44124999999997,252.3894477508073,49400,100.00%,10000,18650.0%,0,95.25,$746.0,ATL 3,UTA 1,opp,1,RoyalPain21,2950,4610916122
Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Naji Marshall (37338314),Precious Achiuwa (37338518),Julius Randle (37338149),Trey Murphy III (37338144),Bobby Portis (37338274),Nikola Jokic (37338012),268.01125,302.38166390527397,50000,100.00%,10000,14900.0%,0,122.69,$596.0,SAS 1,ATL 1,opp,1,RoyalPain21,2953,4610916107
LaMelo Ball (37338029),Stephon Castle (37338477),Devin Vassell (37338234),Precious Achiuwa (37338518),Nikola Jokic (37338012),Desmond Bane (37338134),Garrison Mathews (37338609),David Roddy (37338933),267.17125000000004,301.01468144570083,49900,100.00%,10000,14900.0%,0,123.43,$596.0,SAS 2,ATL 2,opp,1,RoyalPain21,2952,4610916116
Stephen Curry (37338062),Dyson Daniels (37338165),Michael Porter Jr. (37338208),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Jaden Hardy (37338402),Cam Whitmore (37338526),Keldon Johnson (37338409),252.12125000000003,287.0024505530178,50000,100.00%,10000,14900.0%,0,51.489999999999995,$596.0,GSW 1,ATL 1,opp,1,tomjk321,2954,4611006805
Stephon Castle (37338477),Nickeil Alexander-Walker (37338562),Jaden McDaniels (37338396),Precious Achiuwa (37338518),Alperen Sengun (37338065),Garrison Mathews (37338609),Paolo Banchero (37338047),Nikola Jokic (37338012),265.07124999999996,301.3510646635267,49200,100.00%,10000,12400.0%,0,115.71000000000001,$496.0,MIN 2,SAS 1,opp,1,tomjk321,2957,4611006915
Ja Morant (37338082),Vit Krejci (37338481),Keldon Johnson (37338409),Precious Achiuwa (37338518),Daniel Gafford (37338424),Anthony Black (37338380),Giannis Antetokounmpo (37338014),Damian Lillard (37338085),259.02125,296.1609599075888,49500,100.00%,10000,12400.0%,0,111.22999999999999,$496.0,MIL 2,MEM 1,opp,1,tomjk321,2955,4611006917
LaMelo Ball (37338029),Coby White (37338195),Tristan da Silva (37338374),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),Garrison Mathews (37338609),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),260.62125000000003,295.7107163969096,49000,100.00%,10000,12400.0%,0,101.35,$496.0,ATL 2,CHA 1,opp,1,cmuzar,2956,4611006998
Stephon Castle (37338477),Anthony Edwards (37338044),Quentin Grimes (37338318),David Roddy (37338933),Precious Achiuwa (37338518),Jalen Green (37338162),Andrew Wiggins (37338228),Giannis Antetokounmpo (37338014),273.03125,307.1452816002059,49700,100.00%,10000,9900.0%,0,99.18,$396.0,SAS 1,MIN 1,opp,1,RoyalPain21,2945,4610916014
Coby White (37338195),Vit Krejci (37338481),Quentin Grimes (37338318),Precious Achiuwa (37338518),Mark Williams (37338232),Anthony Edwards (37338044),Giannis Antetokounmpo (37338014),Garrison Mathews (37338609),265.96125,301.312752825479,49400,100.00%,10000,9900.0%,0,127.18,$396.0,ATL 2,CHI 1,opp,1,RoyalPain21,2958,4610916026
Mike Conley (37338507),Nickeil Alexander-Walker (37338562),Zach LaVine (37338073),Precious Achiuwa (37338518),Nikola Jokic (37338012),Stephen Curry (37338062),Cam Whitmore (37338526),Isaiah Collier (37338329),252.81125,286.5966322239715,49400,100.00%,10000,9900.0%,0,59.19,$396.0,MIN 2,CHI 1,opp,1,srodriguez34,2959,4611000861
LaMelo Ball (37338029),Devin Vassell (37338234),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Daniel Gafford (37338424),Stephon Castle (37338477),Giannis Antetokounmpo (37338014),Quentin Grimes (37338318),276.21125,313.16523289792116,49100,100.00%,10000,7400.0%,0,148.42,$296.0,SAS 2,DAL 2,opp,1,JaserD,2962,4610999390
Dyson Daniels (37338165),Stephon Castle (37338477),Cody Martin (37338468),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),276.09125000000006,312.0570608767181,49200,100.00%,10000,7400.0%,0,153.8,$296.0,ATL 3,SAS 2,opp,1,JBCJBCJBC,2963,4611015535
Chris Paul (37338220),Christian Braun (37338361),Tristan da Silva (37338374),Precious Achiuwa (37338518),Daniel Gafford (37338424),Keaton Wallace (37338930),Giannis Antetokounmpo (37338014),Victor Wembanyama (37338018),273.04125000000005,310.62332487646006,49200,100.00%,10000,7400.0%,0,119.74,$296.0,SAS 2,DEN 1,opp,1,JBCJBCJBC,2964,4611015605
Ja Morant (37338082),Garrison Mathews (37338609),Scottie Barnes (37338057),Precious Achiuwa (37338518),Mark Williams (37338232),Stephon Castle (37338477),Jaden McDaniels (37338396),LaMelo Ball (37338029),258.107421875,291.20167130943577,49100,100.00%,10000,7400.0%,0,122.03000000000002,$296.0,CHA 2,MEM 1,opp,1,JBCJBCJBC,2960,4611015592
Keaton Wallace (37338930),Cole Anthony (37338216),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Rudy Gobert (37338268),Trey Murphy III (37338144),Miles Bridges (37338131),Victor Wembanyama (37338018),275.70125,308.3462059965984,49300,100.00%,10000,6150.0%,0,120.50999999999999,$246.0,ATL 2,ORL 1,opp,1,JBCJBCJBC,2968,4611015581
Stephon Castle (37338477),Cole Anthony (37338216),Jayson Tatum (37338023),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Josh Giddey (37338141),Santi Aldama (37338417),Alperen Sengun (37338065),271.7270529513889,305.70487684184656,49200,100.00%,10000,6150.0%,0,113.22,$246.0,ORL 2,SAS 1,opp,1,JBCJBCJBC,2965,4611015607
Stephon Castle (37338477),Jaden Hardy (37338402),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Rudy Gobert (37338268),Jamal Murray (37338169),Amen Thompson (37338122),Nikola Jokic (37338012),269.80125,302.22854177744955,49600,100.00%,10000,6150.0%,0,121.43,$246.0,DEN 2,SAS 1,opp,1,tomjk321,2967,4611006825
LaMelo Ball (37338029),Jrue Holiday (37338323),Bogdan Bogdanovic (37338369),Paolo Banchero (37338047),Jeremiah Robinson-Earl (37338708),Keaton Wallace (37338930),Precious Achiuwa (37338518),Victor Wembanyama (37338018),266.7747743055556,301.44310193035216,49600,100.00%,10000,6150.0%,0,133.25,$246.0,ATL 2,CHA 1,opp,1,ctilton23,2966,4611009267
Coby White (37338195),Devin Vassell (37338234),Jaden McDaniels (37338396),Precious Achiuwa (37338518),Alperen Sengun (37338065),Stephon Castle (37338477),Michael Porter Jr. (37338208),LaMelo Ball (37338029),265.12125000000003,295.60986020151375,49800,100.00%,10000,6150.0%,0,94.67,$246.0,SAS 2,CHI 1,opp,1,papagates,2969,4611025949
Keaton Wallace (37338930),Stephon Castle (37338477),Zach LaVine (37338073),Precious Achiuwa (37338518),Nikola Jokic (37338012),Amen Thompson (37338122),Bogdan Bogdanovic (37338369),Devin Vassell (37338234),283.74125,316.6002830353747,50000,100.00%,10000,4900.0%,0,154.64999999999998,$196.0,ATL 2,SAS 2,opp,1,papagates,2971,4611025914
Stephon Castle (37338477),Trey Murphy III (37338144),Amen Thompson (37338122),Kyle Filipowski (37338420),Precious Achiuwa (37338518),Chris Paul (37338220),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),268.18125000000003,301.92471087792194,49400,100.00%,10000,4900.0%,0,108.12,$196.0,SAS 2,UTA 2,opp,1,Slipsitz,2974,4611116122
Stephon Castle (37338477),Dennis Schroder (37338285),Devin Vassell (37338234),Precious Achiuwa (37338518),Nikola Jokic (37338012),Nickeil Alexander-Walker (37338562),Brice Sensabaugh (37338383),LaMelo Ball (37338029),265.62125000000003,299.4826594807031,49500,100.00%,10000,4900.0%,0,118.89,$196.0,SAS 2,GSW 1,opp,1,katandwiggy,2972,4611117233
Kyrie Irving (37338040),Trey Murphy III (37338144),Andrew Wiggins (37338228),Precious Achiuwa (37338518),Mark Williams (37338232),Bogdan Bogdanovic (37338369),Garrison Mathews (37338609),Paolo Banchero (37338047),216.12125,246.35299082020168,49600,100.00%,10000,4900.0%,0,113.92999999999999,$196.0,ATL 2,DAL 1,opp,1,papagates,2973,4611025936
Donte DiVincenzo (37338260),Trey Murphy III (37338144),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Mark Williams (37338232),Vit Krejci (37338481),Julius Randle (37338149),Luka Doncic (37338020),210.85125,238.63684434346956,49800,100.00%,10000,4900.0%,0,128.03,$196.0,MIN 2,ATL 2,opp,1,papagates,2970,4611025992
