PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Garrison Mathews (37338609),Josh Hart (37338127),OG Anunoby (37338270),Jeremiah Robinson-Earl (37338708),Ja Morant (37338082),Paul George (37338105),Khris Middleton (37338293),293.984375,324.13399069169964,49800,100.00%,10000,149900.0%,10000,89.22999999999999,$5996.0,NYK 3,ATL 1,opp,1,fivehorizons,0,4611288239
Vit Krejci (37338481),Coby White (37338195),Devin Vassell (37338234),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Isaiah Collier (37338329),Garrison Mathews (37338609),LaMelo Ball (37338029),263.02125,294.49198485033116,49700,100.00%,10000,74900.0%,0,112.63,$2996.0,ATL 2,SAS 2,opp,1,RoyalPain21,2946,4610916091
Chris Paul (37338220),Stephon Castle (37338477),Devin Vassell (37338234),Precious Achiuwa (37338518),Nikola Jokic (37338012),Keyonte George (37338282),Dillon Brooks (37338345),Walker Kessler (37338183),272.73125,306.38747456574487,49200,100.00%,10000,49900.0%,0,109.08000000000001,$1996.0,SAS 3,UTA 2,opp,1,RoyalPain21,2947,4610916062
Stephon Castle (37338477),Zach LaVine (37338073),Trey Murphy III (37338144),Precious Achiuwa (37338518),Daniel Gafford (37338424),Chris Paul (37338220),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),279.73125000000005,314.4248178767672,49800,100.00%,10000,31150.0%,0,141.93,$1246.0,SAS 3,CHI 1,opp,1,RoyalPain21,2948,4610916109
Stephon Castle (37338477),Bogdan Bogdanovic (37338369),Zach LaVine (37338073),Precious Achiuwa (37338518),Jaren Jackson Jr. (37338053),Vit Krejci (37338481),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),270.64125,304.47852902801657,49600,100.00%,10000,24900.0%,0,169.63,$996.0,SAS 2,ATL 2,opp,1,RoyalPain21,2949,4610916107
Vit Krejci (37338481),Bogdan Bogdanovic (37338369),Cam Whitmore (37338526),Precious Achiuwa (37338518),Victor Wembanyama (37338018),LaMelo Ball (37338029),Julius Randle (37338149),Keyonte George (37338282),269.36125000000004,303.5722329151378,49900,100.00%,10000,18650.0%,0,132.32999999999998,$746.0,ATL 2,HOU 1,opp,1,JaserD,2950,4610999390
Isaiah Collier (37338329),Dyson Daniels (37338165),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Mike Conley (37338507),Garrison Mathews (37338609),Luka Doncic (37338020),210.55124999999998,239.20243938228998,49700,100.00%,10000,18650.0%,0,97.24000000000001,$746.0,ATL 3,UTA 1,opp,1,RoyalPain21,2951,4610916100
Anthony Black (37338380),Bogdan Bogdanovic (37338369),Nickeil Alexander-Walker (37338562),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Keyonte George (37338282),Garrison Mathews (37338609),Nikola Jokic (37338012),260.79125,298.5967330946497,49100,100.00%,10000,14900.0%,0,114.13,$596.0,ATL 2,ORL 1,opp,1,RoyalPain21,2952,4610916116
Coby White (37338195),Quentin Grimes (37338318),Devin Vassell (37338234),Precious Achiuwa (37338518),Kyle Filipowski (37338420),Jamal Murray (37338169),Bobby Portis (37338274),Victor Wembanyama (37338018),258.63125,291.00546585181405,49400,100.00%,10000,14900.0%,0,71.1,$596.0,SAS 2,CHI 1,opp,1,RoyalPain21,2953,4610916000
Ayo Dosunmu (37338212),Jaden Hardy (37338402),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Nikola Jokic (37338012),Garrison Mathews (37338609),David Roddy (37338933),Giannis Antetokounmpo (37338014),251.79125000000005,289.07210503337944,49300,100.00%,10000,14900.0%,0,113.42999999999999,$596.0,ATL 3,CHI 1,opp,1,tomjk321,2954,4611006805
Keaton Wallace (37338930),Trey Murphy III (37338144),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Stephon Castle (37338477),Kyle Filipowski (37338420),Victor Wembanyama (37338018),282.60125,319.3324336457777,49800,100.00%,10000,12400.0%,0,162.03,$496.0,ATL 2,SAS 2,opp,1,tomjk321,2955,4611006795
Chris Paul (37338220),Anthony Edwards (37338044),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),LaMelo Ball (37338029),Devin Vassell (37338234),Keyonte George (37338282),271.63125,303.99373680215797,49900,100.00%,10000,12400.0%,0,106.10999999999999,$496.0,SAS 2,ATL 2,opp,1,RoyalPain21,2956,4610916094
Mike Conley (37338507),Desmond Bane (37338134),Klay Thompson (37338250),Precious Achiuwa (37338518),Naz Reid (37338300),LaMelo Ball (37338029),Brice Sensabaugh (37338383),Anthony Edwards (37338044),252.10125000000002,283.6180384153803,49800,100.00%,10000,12400.0%,0,58.74,$496.0,MIN 3,MEM 1,opp,1,tomjk321,2957,4611006825
Dennis Schroder (37338285),Isaiah Collier (37338329),Trey Murphy III (37338144),Precious Achiuwa (37338518),Alperen Sengun (37338065),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),276.14125,309.7825988436455,49200,100.00%,10000,9900.0%,0,122.97999999999999,$396.0,ATL 2,GSW 1,opp,1,cmuzar,2959,4611006998
LaMelo Ball (37338029),Bogdan Bogdanovic (37338369),Keldon Johnson (37338409),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Keyonte George (37338282),Brice Sensabaugh (37338383),Nikola Jokic (37338012),272.58125,308.1098518866469,49400,100.00%,10000,9900.0%,0,140.72,$396.0,UTA 2,CHA 1,opp,1,srodriguez34,2958,4611000861
