PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Kentavious Caldwell-Pope (37338399),Josh Hart (37338127),OG Anunoby (37338270),Daniel Gafford (37338424),Chris Paul (37338220),Paul George (37338105),Quentin Grimes (37338318),306.254375,336.1032447668301,49700,100.00%,10000,149900.0%,10000,92.83,$5996.0,NYK 3,DAL 2,opp,1,fivehorizons,0,4611288239
Ja Morant (37338082),CJ McCollum (37338156),Naji Marshall (37338314),Precious Achiuwa (37338518),Nikola Jokic (37338012),Keaton Wallace (37338930),Cam Whitmore (37338526),Devin Vassell (37338234),272.18125,307.21852517972604,49500,100.00%,10000,74900.0%,0,93.25000000000001,$2996.0,MEM 1,NOP 1,opp,1,RoyalPain21,2945,4610916100
Jamal Murray (37338169),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),LaMelo Ball (37338029),Daeqwon Plowden (37338936),Nikola Jokic (37338012),257.60125,291.2175503916232,49700,100.00%,10000,49900.0%,0,124.16999999999999,$1996.0,DEN 2,ATL 2,opp,1,RoyalPain21,2946,4610916109
Cole Anthony (37338216),Jalen Green (37338162),Trey Murphy III (37338144),Precious Achiuwa (37338518),Jeremiah Robinson-Earl (37338708),Stephen Curry (37338062),Bogdan Bogdanovic (37338369),Alperen Sengun (37338065),267.78125,299.9546948267488,49700,100.00%,10000,31150.0%,0,100.12,$1246.0,HOU 2,NOP 2,opp,1,RoyalPain21,2947,4610916107
LaMelo Ball (37338029),Bogdan Bogdanovic (37338369),Devin Vassell (37338234),Precious Achiuwa (37338518),Nikola Vucevic (37338099),Stephon Castle (37338477),Jonathan Isaac (37338510),Stephen Curry (37338062),266.59125,298.56334645956684,49300,100.00%,10000,24900.0%,0,124.63,$996.0,SAS 2,CHA 1,opp,1,RoyalPain21,2948,4610916122
Vit Krejci (37338481),Klay Thompson (37338250),Cam Whitmore (37338526),Precious Achiuwa (37338518),Nikola Jokic (37338012),Stephon Castle (37338477),Bobby Portis (37338274),LaMelo Ball (37338029),253.84124999999997,288.19522432641304,49100,100.00%,10000,18650.0%,0,123.46000000000001,$746.0,ATL 1,DAL 1,opp,1,RoyalPain21,2949,4610916116
Vit Krejci (37338481),Garrison Mathews (37338609),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Precious Achiuwa (37338518),Dyson Daniels (37338165),Brandon Miller (37338110),Desmond Bane (37338134),253.06125000000003,286.21550390534145,49800,100.00%,10000,18650.0%,0,106.88,$746.0,ATL 3,UTA 1,opp,1,RoyalPain21,2950,4610916014
Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Quentin Grimes (37338318),Precious Achiuwa (37338518),Nikola Jokic (37338012),Jalen Green (37338162),David Roddy (37338933),Victor Wembanyama (37338018),285.85125000000005,322.07016290499826,49900,100.00%,10000,14900.0%,0,144.07999999999998,$596.0,ATL 3,DAL 1,opp,1,tomjk321,2952,4611006825
Vit Krejci (37338481),Jamal Murray (37338169),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Wendell Carter Jr. (37338391),Stephen Curry (37338062),Giannis Antetokounmpo (37338014),Quentin Grimes (37338318),268.20125,303.32160096663824,49300,100.00%,10000,14900.0%,0,122.60999999999999,$596.0,ATL 1,DEN 1,opp,1,tomjk321,2951,4611006795
Josh Giddey (37338141),Devin Vassell (37338234),Garrison Mathews (37338609),Precious Achiuwa (37338518),Nikola Jokic (37338012),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Trey Murphy III (37338144),268.90125,302.5411065992759,49300,100.00%,10000,14900.0%,0,129.34,$596.0,ATL 2,CHI 1,opp,1,tomjk321,2953,4611006915
Keaton Wallace (37338930),Devin Vassell (37338234),Keldon Johnson (37338409),Precious Achiuwa (37338518),Nikola Jokic (37338012),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Victor Wembanyama (37338018),285.16125,322.0387628231263,49600,100.00%,10000,12400.0%,0,159.82,$496.0,SAS 3,ATL 2,opp,1,tomjk321,2955,4611006917
Stephen Curry (37338062),Trey Murphy III (37338144),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Stephon Castle (37338477),Brice Sensabaugh (37338383),Keyonte George (37338282),279.34125000000006,313.54527683924584,49800,100.00%,10000,12400.0%,0,149.54,$496.0,SAS 2,UTA 2,opp,1,tomjk321,2954,4611006805
Jamal Murray (37338169),Stephon Castle (37338477),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Trey Murphy III (37338144),Michael Porter Jr. (37338208),Khris Middleton (37338293),259.81125000000003,293.9990775416829,49800,100.00%,10000,12400.0%,0,100.3,$496.0,DEN 2,MIL 2,opp,1,RoyalPain21,2956,4610916062
Coby White (37338195),Bogdan Bogdanovic (37338369),Jaden McDaniels (37338396),Precious Achiuwa (37338518),Mark Williams (37338232),Ja Morant (37338082),Santi Aldama (37338417),Giannis Antetokounmpo (37338014),260.39125,296.78157497821155,49800,100.00%,10000,9900.0%,0,110.3,$396.0,MEM 2,CHI 1,opp,1,RoyalPain21,2944,4610916094
LaMelo Ball (37338029),Isaiah Collier (37338329),Jaden McDaniels (37338396),Precious Achiuwa (37338518),Jalen Smith (37338540),Josh Giddey (37338141),Bogdan Bogdanovic (37338369),Victor Wembanyama (37338018),259.39125,292.3969563554145,50000,100.00%,10000,9900.0%,0,90.03999999999999,$396.0,CHI 2,CHA 1,opp,1,srodriguez34,2957,4611000861
